time,latitude,longitude,ve,vn
UTC,degrees_north,degrees_east,m/s,m/s
2005-08-09T09:00:00Z,36.75785,-70.22773,0.8635,0.6487
2005-08-09T10:00:00Z,36.77744,-70.19091,0.7986,0.77
2005-08-09T11:00:00Z,36.80285,-70.15942,0.7878,0.7777
2005-08-09T12:00:00Z,36.82674,-70.12327,0.863,0.7647
2005-08-09T13:00:00Z,36.85506,-70.10665,0.681,0.8005
2005-08-09T14:00:00Z,36.87481,-70.05084,0.8965,0.7561
2005-08-09T15:00:00Z,36.90112,-70.01497,0.8926,0.8255
2005-08-09T16:00:00Z,36.92853,-69.97791,0.9426,0.8745
2005-08-09T17:00:00Z,36.95709,-69.93553,1.0297,0.8678
2005-08-09T18:00:00Z,36.97231,-69.90219,0.819,0.4841
2005-08-09T19:00:00Z,36.98805,-69.86996,0.8381,0.4919
2005-08-09T20:00:00Z,37.00621,-69.82921,0.5223,0.6203
2005-08-09T21:00:00Z,37.02686,-69.80836,0.5237,0.6662
2005-08-09T22:00:00Z,37.04887,-69.77649,0.7826,0.6977
2005-08-09T23:00:00Z,37.07024,-69.74293,0.7893,0.686
2005-08-10T00:00:00Z,37.09366,-69.71294,0.7863,0.693
2005-08-10T01:00:00Z,37.11719,-69.68228,0.785,0.697
2005-08-10T02:00:00Z,37.13848,-69.64957,0.8192,0.6003
2005-08-10T03:00:00Z,37.1573,-69.61458,0.8107,0.6029
2005-08-10T04:00:00Z,37.17653,-69.58279,0.8121,0.5843
2005-08-10T05:00:00Z,37.19556,-69.5501,0.812,0.5843
2005-08-10T06:00:00Z,37.21464,-69.51712,0.8116,0.5843
2005-08-10T07:00:00Z,37.23306,-69.48464,0.7881,0.574
2005-08-10T08:00:00Z,37.24917,-69.45284,0.7778,0.4625
2005-08-10T09:00:00Z,37.25985,-69.42104,0.7429,0.2242
2005-08-10T10:00:00Z,37.26334,-69.39062,0.7178,0.3154
2005-08-10T11:00:00Z,37.27626,-69.362,0.7154,0.2857
2005-08-10T12:00:00Z,37.28577,-69.33345,0.7135,0.2844
2005-08-10T13:00:00Z,37.29471,-69.30367,0.6355,0.3431
2005-08-10T14:00:00Z,37.30516,-69.27484,0.6232,0.3349
2005-08-10T15:00:00Z,37.31628,-69.25062,0.626,0.335
2005-08-10T16:00:00Z,37.32728,-69.22532,0.6259,0.335
2005-08-10T17:00:00Z,37.33838,-69.19931,0.6217,0.3348
2005-08-10T18:00:00Z,37.34882,-69.17461,0.7862,0.3251
2005-08-10T19:00:00Z,37.35824,-69.143,0.7815,0.1872
2005-08-10T20:00:00Z,37.36454,-69.11115,0.7005,0.1427
2005-08-10T21:00:00Z,37.37382,-69.08339,0.6697,0.1235
2005-08-10T22:00:00Z,37.37809,-69.05596,0.6679,0.0898
2005-08-10T23:00:00Z,37.38146,-69.02978,0.6167,0.0712
2005-08-11T00:00:00Z,37.3792,-69.00487,0.6165,0.0243
2005-08-11T01:00:00Z,37.38879,-68.98041,0.59,0.1309
2005-08-11T02:00:00Z,37.39332,-68.96488,0.4,0.1944
2005-08-11T03:00:00Z,37.39966,-68.9482,0.4148,0.1978
2005-08-11T04:00:00Z,37.4065,-68.93046,0.4258,0.1985
2005-08-11T05:00:00Z,37.4129,-68.90849,0.5505,0.2186
2005-08-11T06:00:00Z,37.41999,-68.88425,0.5372,0.2184
2005-08-11T07:00:00Z,37.42669,-68.86524,0.4007,0.2009
2005-08-11T08:00:00Z,37.43156,-68.84786,0.6725,0.0356
2005-08-11T09:00:00Z,37.43126,-68.81103,0.6174,-0.0879
2005-08-11T10:00:00Z,37.42865,-68.79022,0.6613,-0.0882
2005-08-11T11:00:00Z,37.42603,-68.76397,0.5705,-0.1598
2005-08-11T12:00:00Z,37.42003,-68.73651,0.594,-0.1547
2005-08-11T13:00:00Z,37.4155,-68.71459,0.4948,-0.1613
2005-08-11T14:00:00Z,37.41025,-68.69479,0.4957,-0.1605
2005-08-11T15:00:00Z,37.40428,-68.67458,0.4947,-0.1617
2005-08-11T16:00:00Z,37.40081,-68.65473,0.4872,-0.1519
2005-08-11T17:00:00Z,37.3883,-68.63532,0.4399,-0.2297
2005-08-11T18:00:00Z,37.38086,-68.61984,0.3627,-0.2272
2005-08-11T19:00:00Z,37.37342,-68.60552,0.197,-0.245
2005-08-11T20:00:00Z,37.3674,-68.59795,0.18,-0.1509
2005-08-11T21:00:00Z,37.36489,-68.59131,0.1657,-0.0715
2005-08-11T22:00:00Z,37.36176,-68.58151,0.1128,0.0094
2005-08-11T23:00:00Z,37.363,-68.58088,0.1179,0.0147
2005-08-12T00:00:00Z,37.36495,-68.57693,0.2426,0.1711
2005-08-12T01:00:00Z,37.37016,-68.56639,0.2949,0.1883
2005-08-12T02:00:00Z,37.3771,-68.55588,0.2911,0.1844
2005-08-12T03:00:00Z,37.3819,-68.5376,0.5735,0.103
2005-08-12T04:00:00Z,37.38576,-68.51499,0.581,0.0973
2005-08-12T05:00:00Z,37.38175,-68.49175,0.5672,-0.105
2005-08-12T06:00:00Z,37.37881,-68.46739,0.569,-0.1172
2005-08-12T07:00:00Z,37.37108,-68.44694,0.625,-0.283
2005-08-12T08:00:00Z,37.36227,-68.42069,0.6501,-0.2884
2005-08-12T09:00:00Z,37.35279,-68.40359,0.244,-0.2892
2005-08-12T10:00:00Z,37.34345,-68.39651,0.2711,-0.2887
2005-08-12T11:00:00Z,37.33461,-68.38438,0.2388,-0.2635
2005-08-12T12:00:00Z,37.32578,-68.37327,-0.0488,-0.0939
2005-08-12T13:00:00Z,37.32339,-68.37563,-0.0478,-0.0916
2005-08-12T14:00:00Z,37.32036,-68.37771,-0.0474,-0.0892
2005-08-12T15:00:00Z,37.31938,-68.37936,-0.0474,0.1254
2005-08-12T16:00:00Z,37.32346,-68.38075,-0.0105,0.1436
2005-08-12T17:00:00Z,37.32888,-68.37384,0.2125,0.1716
2005-08-12T18:00:00Z,37.33398,-68.36481,0.2256,0.155
2005-08-12T19:00:00Z,37.33683,-68.354,0.2912,0.0527
2005-08-12T20:00:00Z,37.32901,-68.33523,0.4237,-0.0579
2005-08-12T21:00:00Z,37.33137,-68.32357,0.4022,-0.1055
2005-08-12T22:00:00Z,37.33005,-68.30807,0.3868,0.0301
2005-08-12T23:00:00Z,37.32367,-68.28405,0.5178,-0.0849
2005-08-13T00:00:00Z,37.32431,-68.27515,0.1246,-0.0632
2005-08-13T01:00:00Z,37.32105,-68.26964,0.1285,-0.0622
2005-08-13T02:00:00Z,37.31888,-68.26493,0.1897,-0.0662
2005-08-13T03:00:00Z,37.31709,-68.25819,0.1916,-0.0686
2005-08-13T04:00:00Z,37.31456,-68.25034,0.2574,-0.0671
2005-08-13T05:00:00Z,37.31246,-68.23934,0.2585,-0.0673
2005-08-13T06:00:00Z,37.31076,-68.22914,0.2861,-0.0767
2005-08-13T07:00:00Z,37.30565,-68.21491,0.3401,-0.1639
2005-08-13T08:00:00Z,37.30021,-68.20394,0.2497,-0.1854
2005-08-13T09:00:00Z,37.29391,-68.19329,0.1387,-0.2067
2005-08-13T10:00:00Z,37.28761,-68.18769,0.1295,-0.1889
2005-08-13T11:00:00Z,37.28079,-68.18189,0.1304,-0.193
2005-08-13T12:00:00Z,37.27533,-68.17732,0.1147,-0.1542
2005-08-13T13:00:00Z,37.27906,-68.17213,0.1166,-0.0738
2005-08-13T14:00:00Z,37.26638,-68.16966,0.0909,-0.1303
2005-08-13T15:00:00Z,37.26468,-68.16258,0.1633,-0.059
2005-08-13T16:00:00Z,37.26419,-68.14747,0.094,-0.0785
2005-08-13T17:00:00Z,37.26012,-68.14889,0.1826,-0.0616
2005-08-13T18:00:00Z,37.25862,-68.13995,0.1162,-0.0696
2005-08-13T19:00:00Z,37.2575,-68.13047,0.2736,-0.0283
2005-08-13T20:00:00Z,37.25646,-68.11718,0.3066,-0.0415
2005-08-13T21:00:00Z,37.25585,-68.10423,0.3003,-0.0431
2005-08-13T22:00:00Z,37.25268,-68.09354,0.2733,-0.0975
2005-08-13T23:00:00Z,37.24943,-68.08442,0.2348,-0.1466
2005-08-14T00:00:00Z,37.24412,-68.07395,0.2387,-0.1533
2005-08-14T01:00:00Z,37.23978,-68.06075,0.26,-0.1497
2005-08-14T02:00:00Z,37.23312,-68.05073,0.1147,-0.3081
2005-08-14T03:00:00Z,37.22237,-68.04635,0.1165,-0.2984
2005-08-14T04:00:00Z,37.21252,-68.04194,0.1023,-0.3182
2005-08-14T05:00:00Z,37.20243,-68.03773,0.1023,-0.3177
2005-08-14T06:00:00Z,37.19172,-68.03322,0.1104,-0.3355
2005-08-14T07:00:00Z,37.17904,-68.02703,0.1956,-0.4322
2005-08-14T08:00:00Z,37.1636,-68.01749,0.252,-0.5214
2005-08-14T09:00:00Z,37.14505,-68.02049,0.031,-0.5696
2005-08-14T10:00:00Z,37.132,-68.01892,-0.0724,-0.5223
2005-08-14T11:00:00Z,37.11554,-68.02042,-0.0704,-0.5276
2005-08-14T12:00:00Z,37.09815,-68.02749,-0.1745,-0.5405
2005-08-14T13:00:00Z,37.08,-68.03509,-0.1625,-0.5524
2005-08-14T14:00:00Z,37.06384,-68.04064,-0.1776,-0.5227
2005-08-14T15:00:00Z,37.04501,-68.04817,-0.1828,-0.5357
2005-08-14T16:00:00Z,37.02682,-68.05596,-0.2214,-0.5425
2005-08-14T17:00:00Z,37.01221,-68.06575,-0.2194,-0.534
2005-08-14T18:00:00Z,36.99121,-68.0734,-0.1614,-0.6628
2005-08-14T19:00:00Z,36.96993,-68.07939,-0.1348,-0.6211
2005-08-14T20:00:00Z,36.94945,-68.08552,-0.1327,-0.6686
2005-08-14T21:00:00Z,36.92778,-68.08937,-0.1806,-0.8012
2005-08-14T22:00:00Z,36.90132,-68.09899,-0.1753,-0.8103
2005-08-14T23:00:00Z,36.87421,-68.10591,-0.1888,-0.8609
2005-08-15T00:00:00Z,36.84605,-68.11262,-0.187,-0.8623
2005-08-15T01:00:00Z,36.81828,-68.11962,-0.1863,-0.8624
2005-08-15T02:00:00Z,36.78837,-68.12886,-0.2168,-0.9186
2005-08-15T03:00:00Z,36.75693,-68.1374,-0.2519,-1.0611
2005-08-15T04:00:00Z,36.72101,-68.14812,-0.2524,-1.0532
2005-08-15T05:00:00Z,36.68659,-68.15842,-0.2528,-1.0524
2005-08-15T06:00:00Z,36.65091,-68.16808,-0.2385,-1.1682
2005-08-15T07:00:00Z,36.60888,-68.17243,-0.0981,-1.3087
2005-08-15T08:00:00Z,36.56841,-68.17508,-0.7819,-0.9569
2005-08-15T09:00:00Z,36.53898,-68.23492,-0.9132,-0.9216
2005-08-15T10:00:00Z,36.51912,-68.24719,-1.1168,-1.4018
2005-08-15T11:00:00Z,36.47099,-68.29445,-1.0932,-1.3655
2005-08-15T12:00:00Z,36.42907,-68.33646,-1.0968,-1.379
2005-08-15T13:00:00Z,36.38584,-68.37798,-1.0188,-1.3045
2005-08-15T14:00:00Z,36.34875,-68.42248,-0.8236,-1.1563
2005-08-15T15:00:00Z,36.313,-68.45652,-0.7763,-1.1725
2005-08-15T16:00:00Z,36.27435,-68.48686,-0.7649,-1.1458
2005-08-15T17:00:00Z,36.23716,-68.51486,-1.0107,-1.1153
2005-08-15T18:00:00Z,36.20169,-68.55532,-1.0051,-1.0631
2005-08-15T19:00:00Z,36.16718,-68.59533,-0.9433,-1.0992
2005-08-15T20:00:00Z,36.13136,-68.62166,-0.5005,-1.1084
2005-08-15T21:00:00Z,36.10666,-68.64115,-0.4706,-0.8463
2005-08-15T22:00:00Z,36.08211,-68.65958,-0.4676,-0.8337
2005-08-15T23:00:00Z,36.05469,-68.70609,-0.7721,-0.754
2005-08-16T00:00:00Z,36.02665,-68.75289,-0.5343,-0.5241
2005-08-16T01:00:00Z,36.01146,-68.76665,-0.5721,-0.4403
2005-08-16T02:00:00Z,35.99547,-68.79522,-0.5278,-0.4464
2005-08-16T03:00:00Z,35.98123,-68.81725,-0.4116,-0.4036
2005-08-16T04:00:00Z,35.96986,-68.83491,-0.3838,-0.4217
2005-08-16T05:00:00Z,35.95496,-68.84774,-0.3169,-0.4304
2005-08-16T06:00:00Z,35.94182,-68.8588,-0.2409,-0.3796
2005-08-16T07:00:00Z,35.93476,-68.86666,-0.2117,-0.2461
2005-08-16T08:00:00Z,35.92495,-68.88039,-0.3226,-0.2801
2005-08-16T09:00:00Z,35.91526,-68.89248,-0.3219,-0.3246
2005-08-16T10:00:00Z,35.90338,-68.89928,-0.0911,-0.4758
2005-08-16T11:00:00Z,35.88746,-68.90316,-0.0985,-0.551
2005-08-16T12:00:00Z,35.8686,-68.90696,-0.1022,-0.5409
2005-08-16T13:00:00Z,35.85216,-68.9231,-0.4085,-0.5248
2005-08-16T14:00:00Z,35.83512,-68.93939,-0.4094,-0.5235
2005-08-16T15:00:00Z,35.81867,-68.95603,-0.4353,-0.3863
2005-08-16T16:00:00Z,35.80686,-68.97408,-0.4368,-0.393
2005-08-16T17:00:00Z,35.79586,-68.99346,-0.5774,-0.219
2005-08-16T18:00:00Z,35.79607,-69.00756,-0.3174,0.0681
2005-08-16T19:00:00Z,35.79861,-69.01636,-0.136,0.14
2005-08-16T20:00:00Z,35.80221,-69.01584,-0.2484,0.0611
2005-08-16T21:00:00Z,35.80586,-69.02622,-0.1384,-0.0197
2005-08-16T22:00:00Z,35.8047,-69.03253,-0.0678,0.0278
2005-08-16T23:00:00Z,35.80606,-69.03428,-0.0569,0.0374
2005-08-17T00:00:00Z,35.80874,-69.03349,0.01,0.0743
2005-08-17T01:00:00Z,35.80551,-69.03292,0.057,-0.3208
2005-08-17T02:00:00Z,35.79463,-69.0309,0.0594,-0.312
2005-08-17T03:00:00Z,35.78538,-69.02842,0.058,-0.2906
2005-08-17T04:00:00Z,35.77502,-69.02627,0.0381,-0.2864
2005-08-17T05:00:00Z,35.76841,-69.02519,0.0336,-0.2572
2005-08-17T06:00:00Z,35.75119,-69.0368,-0.0528,-0.3978
2005-08-17T07:00:00Z,35.74117,-69.0346,-0.114,-0.4317
2005-08-17T08:00:00Z,35.72619,-69.03927,-0.0087,-0.4053
2005-08-17T09:00:00Z,35.71323,-69.04088,-0.1062,-0.4016
2005-08-17T10:00:00Z,35.70219,-69.0553,-0.34,-0.3213
2005-08-17T11:00:00Z,35.68574,-69.06424,-0.3452,-0.4261
2005-08-17T12:00:00Z,35.67369,-69.07645,-0.3278,-0.1955
2005-08-17T13:00:00Z,35.66746,-69.09299,-0.3606,-0.1942
2005-08-17T14:00:00Z,35.66076,-69.10934,-0.3443,-0.1922
2005-08-17T15:00:00Z,35.65664,-69.1214,-0.3094,-0.1066
2005-08-17T16:00:00Z,35.6536,-69.12898,-0.3294,-0.0986
2005-08-17T17:00:00Z,35.65488,-69.14361,-0.1345,0.1029
2005-08-17T18:00:00Z,35.65937,-69.14838,-0.1062,0.1713
2005-08-17T19:00:00Z,35.66447,-69.15134,-0.0853,0.1745
2005-08-17T20:00:00Z,35.67051,-69.15713,-0.1025,0.1748
2005-08-17T21:00:00Z,35.67312,-69.15448,0.1038,0.0365
2005-08-17T22:00:00Z,35.67239,-69.14969,0.1172,-0.04
2005-08-17T23:00:00Z,35.67465,-69.14798,0.0961,-0.1286
2005-08-18T00:00:00Z,35.66884,-69.14204,0.1066,-0.1162
2005-08-18T01:00:00Z,35.66511,-69.13545,0.1177,-0.1191
2005-08-18T02:00:00Z,35.66115,-69.13077,-0.0259,-0.1969
2005-08-18T03:00:00Z,35.65455,-69.13233,-0.0239,-0.1995
2005-08-18T04:00:00Z,35.64675,-69.13464,-0.0638,-0.2487
2005-08-18T05:00:00Z,35.63826,-69.13606,-0.0551,-0.2494
2005-08-18T06:00:00Z,35.63034,-69.15169,-0.1982,-0.2575
2005-08-18T07:00:00Z,35.62235,-69.16198,-0.1966,-0.2019
2005-08-18T08:00:00Z,35.61776,-69.1705,-0.3817,-0.0879
2005-08-18T09:00:00Z,35.6169,-69.18691,-0.4163,-1.0E-4
2005-08-18T10:00:00Z,35.62179,-69.19701,-0.2909,0.2248
2005-08-18T11:00:00Z,35.62854,-69.20878,-0.2925,0.2249
2005-08-18T12:00:00Z,35.63947,-69.21934,-0.2822,0.3343
2005-08-18T13:00:00Z,35.65033,-69.2307,-0.2301,0.344
2005-08-18T14:00:00Z,35.66174,-69.23802,-0.233,0.3419
2005-08-18T15:00:00Z,35.6718,-69.24667,-0.1801,0.3129
2005-08-18T16:00:00Z,35.68227,-69.25361,-0.1562,0.3315
2005-08-18T17:00:00Z,35.69415,-69.25629,-0.0166,0.3826
2005-08-18T18:00:00Z,35.7046,-69.25383,0.0434,0.3206
2005-08-18T19:00:00Z,35.71107,-69.25855,0.003,0.1166
2005-08-18T20:00:00Z,35.71511,-69.25833,0.0097,0.1138
2005-08-18T21:00:00Z,35.71799,-69.25665,-0.1219,0.0438
2005-08-18T22:00:00Z,35.71957,-69.26177,-0.1231,0.0444
2005-08-18T23:00:00Z,35.72078,-69.26708,-0.1588,0.0429
2005-08-19T00:00:00Z,35.72213,-69.27345,-0.1597,0.0427
2005-08-19T01:00:00Z,35.72363,-69.27895,-0.1557,0.0427
2005-08-19T02:00:00Z,35.725,-69.28909,-0.286,0.0412
2005-08-19T03:00:00Z,35.7258,-69.30145,-0.2721,0.0404
2005-08-19T04:00:00Z,35.73013,-69.31312,-0.3064,0.1114
2005-08-19T05:00:00Z,35.73239,-69.32526,-0.323,0.1814
2005-08-19T06:00:00Z,35.73929,-69.33852,-0.3227,0.1714
2005-08-19T07:00:00Z,35.74564,-69.35191,-0.3641,0.2589
2005-08-19T08:00:00Z,35.75437,-69.36416,-0.2962,0.2737
2005-08-19T09:00:00Z,35.76341,-69.37409,-0.2256,0.3131
2005-08-19T10:00:00Z,35.77375,-69.38328,-0.2276,0.3142
2005-08-19T11:00:00Z,35.78393,-69.3912,-0.2251,0.317
2005-08-19T12:00:00Z,35.79406,-69.40154,-0.2324,0.3165
2005-08-19T13:00:00Z,35.80405,-69.40896,-0.1548,0.3012
2005-08-19T14:00:00Z,35.81343,-69.41456,-0.1598,0.2787
2005-08-19T15:00:00Z,35.82246,-69.42178,-0.1585,0.278
2005-08-19T16:00:00Z,35.83011,-69.42774,-0.178,0.2213
2005-08-19T17:00:00Z,35.83102,-69.43302,-0.0767,0.2211
2005-08-19T18:00:00Z,35.83894,-69.43677,-0.0772,0.2806
2005-08-19T19:00:00Z,35.84924,-69.43927,-0.0938,0.2451
2005-08-19T20:00:00Z,35.85624,-69.44332,-0.1075,0.1671
2005-08-19T21:00:00Z,35.86128,-69.45472,-0.3226,0.1264
2005-08-19T22:00:00Z,35.86492,-69.4683,-0.3205,0.1263
2005-08-19T23:00:00Z,35.86858,-69.48155,-0.3187,0.1265
2005-08-20T00:00:00Z,35.87115,-69.49472,-0.3502,0.2669
2005-08-20T01:00:00Z,35.87896,-69.50666,-0.3669,0.3156
2005-08-20T02:00:00Z,35.88947,-69.52198,-0.3659,0.3186
2005-08-20T03:00:00Z,35.89955,-69.53699,-0.3649,0.318
2005-08-20T04:00:00Z,35.90916,-69.55204,-0.3632,0.3159
2005-08-20T05:00:00Z,35.92407,-69.5658,-0.3581,0.5131
2005-08-20T06:00:00Z,35.94107,-69.5797,-0.358,0.5085
2005-08-20T07:00:00Z,35.95754,-69.593,-0.318,0.5125
2005-08-20T08:00:00Z,35.97314,-69.60288,-0.2381,0.4825
2005-08-20T09:00:00Z,35.98723,-69.60743,-0.0615,0.3861
2005-08-20T10:00:00Z,35.99952,-69.60725,-0.0343,0.3865
2005-08-20T11:00:00Z,36.01168,-69.61009,-0.1447,0.3543
2005-08-20T12:00:00Z,36.02408,-69.61702,-0.1306,0.3557
2005-08-20T13:00:00Z,36.03354,-69.62323,-0.1729,0.2988
2005-08-20T14:00:00Z,36.04293,-69.62926,-0.1684,0.2986
2005-08-20T15:00:00Z,36.05283,-69.63445,-0.2674,0.2853
2005-08-20T16:00:00Z,36.06188,-69.64704,-0.2088,0.285
2005-08-20T17:00:00Z,36.07231,-69.66009,-0.3672,0.3459
2005-08-20T18:00:00Z,36.08363,-69.67719,-0.0529,0.4377
2005-08-20T19:00:00Z,36.09915,-69.67923,-0.0856,0.5087
2005-08-20T20:00:00Z,36.11482,-69.68555,-0.2164,0.4838
2005-08-20T21:00:00Z,36.13186,-69.6939,-0.2106,0.5377
2005-08-20T22:00:00Z,36.14865,-69.70243,-0.0643,0.6331
2005-08-20T23:00:00Z,36.16995,-69.70365,-0.0728,0.6312
2005-08-21T00:00:00Z,36.18957,-69.70821,-0.1214,0.6091
2005-08-21T01:00:00Z,36.20893,-69.71302,-0.1416,0.5642
2005-08-21T02:00:00Z,36.22685,-69.71984,-0.1466,0.5649
2005-08-21T03:00:00Z,36.24534,-69.71752,0.0295,0.5631
2005-08-21T04:00:00Z,36.2636,-69.71293,0.0148,0.5692
2005-08-21T05:00:00Z,36.28199,-69.71437,0.0216,0.5692
2005-08-21T06:00:00Z,36.30038,-69.7151,0.0294,0.5692
2005-08-21T07:00:00Z,36.32003,-69.71446,-0.1619,0.6794
2005-08-21T08:00:00Z,36.34197,-69.72277,-0.0605,0.705
2005-08-21T09:00:00Z,36.36551,-69.7242,0.0072,0.7478
2005-08-21T10:00:00Z,36.38843,-69.72502,0.0108,0.7482
2005-08-21T11:00:00Z,36.41479,-69.72265,0.0556,0.7942
2005-08-21T12:00:00Z,36.44097,-69.71705,0.2888,0.816
2005-08-21T13:00:00Z,36.46689,-69.70445,0.2886,0.8128
2005-08-21T14:00:00Z,36.49265,-69.69207,0.2843,0.8102
2005-08-21T15:00:00Z,36.51907,-69.67933,0.3216,0.8136
2005-08-21T16:00:00Z,36.54712,-69.6678,0.3156,0.8183
2005-08-21T17:00:00Z,36.57204,-69.65302,0.3387,0.8087
2005-08-21T18:00:00Z,36.59834,-69.63906,0.3832,0.82
2005-08-21T19:00:00Z,36.62441,-69.6125,0.674,0.8038
2005-08-21T20:00:00Z,36.64923,-69.5873,0.4653,0.8511
2005-08-21T21:00:00Z,36.67704,-69.56939,0.4592,0.8551
2005-08-21T22:00:00Z,36.70617,-69.55042,0.468,0.9276
2005-08-21T23:00:00Z,36.73525,-69.52535,0.5171,0.9195
2005-08-22T00:00:00Z,36.76942,-69.50201,0.5761,1.0129
2005-08-22T01:00:00Z,36.80252,-69.47965,0.5729,1.0137
2005-08-22T02:00:00Z,36.83613,-69.4749,0.8591,1.2988
2005-08-22T03:00:00Z,36.87877,-69.43873,0.8529,1.2948
2005-08-22T04:00:00Z,36.92046,-69.40311,0.8698,1.2875
2005-08-22T05:00:00Z,36.96191,-69.37007,0.8497,1.2865
2005-08-22T06:00:00Z,37.00367,-69.33671,0.8457,1.2861
2005-08-22T07:00:00Z,37.04104,-69.29104,1.1323,1.1042
2005-08-22T08:00:00Z,37.07614,-69.24613,1.3304,1.0294
2005-08-22T09:00:00Z,37.10709,-69.19098,1.383,0.9033
2005-08-22T10:00:00Z,37.13643,-69.13462,1.4103,0.8755
2005-08-22T11:00:00Z,37.16459,-69.0774,1.4108,0.8748
2005-08-22T12:00:00Z,37.19227,-69.01645,1.5148,0.8527
2005-08-22T13:00:00Z,37.21959,-68.95614,1.5426,0.2429
2005-08-22T14:00:00Z,37.21899,-68.8918,1.535,0.4303
2005-08-22T15:00:00Z,37.23278,-68.83049,1.4944,0.3791
2005-08-22T16:00:00Z,37.24452,-68.77086,1.4218,0.3505
2005-08-22T17:00:00Z,37.25507,-68.71479,1.4185,0.3409
2005-08-22T18:00:00Z,37.2638,-68.65681,1.3942,0.2572
2005-08-22T19:00:00Z,37.2681,-68.60257,1.339,0.1018
2005-08-22T20:00:00Z,37.27118,-68.54998,1.2183,0.0593
2005-08-22T21:00:00Z,37.27664,-68.50009,1.2095,-0.0186
2005-08-22T22:00:00Z,37.27479,-68.4516,1.1873,0.047
2005-08-22T23:00:00Z,37.2743,-68.40323,1.1683,-0.0095
2005-08-23T00:00:00Z,37.2754,-68.35596,1.1681,-0.003
2005-08-23T01:00:00Z,37.28152,-68.30848,1.1679,0.044
2005-08-23T02:00:00Z,37.27996,-68.26092,1.1632,-0.2105
2005-08-23T03:00:00Z,37.27336,-68.21379,1.1634,-0.2136
2005-08-23T04:00:00Z,37.26005,-68.16642,1.1647,-0.429
2005-08-23T05:00:00Z,37.24584,-68.11893,1.1651,-0.43
2005-08-23T06:00:00Z,37.23236,-68.07133,1.166,-0.456
2005-08-23T07:00:00Z,37.20841,-68.0294,1.0145,-0.7538
2005-08-23T08:00:00Z,37.1831,-67.98778,1.0225,-0.8249
2005-08-23T09:00:00Z,37.15533,-67.96656,0.6334,-0.8689
2005-08-23T10:00:00Z,37.12619,-67.93648,0.6072,-1.0354
2005-08-23T11:00:00Z,37.09249,-67.91255,0.6143,-1.0369
2005-08-23T12:00:00Z,37.05947,-67.8873,0.6061,-1.0413
2005-08-23T13:00:00Z,37.02344,-67.86369,0.5571,-1.2392
2005-08-23T14:00:00Z,36.98303,-67.86178,0.4744,-1.2011
2005-08-23T15:00:00Z,36.94537,-67.8334,0.4054,-1.1759
2005-08-23T16:00:00Z,36.9092,-67.80459,0.0899,-1.0978
2005-08-23T17:00:00Z,36.87471,-67.80046,0.0773,-1.1003
2005-08-23T18:00:00Z,36.83648,-67.79636,0.4963,-1.2639
2005-08-23T19:00:00Z,36.79536,-67.77493,0.4476,-1.263
2005-08-23T20:00:00Z,36.75552,-67.75462,0.5131,-1.253
2005-08-23T21:00:00Z,36.7153,-67.73403,0.4947,-1.2805
2005-08-23T22:00:00Z,36.67272,-67.7142,0.4925,-1.2841
2005-08-23T23:00:00Z,36.63133,-67.69833,0.4161,-1.294
2005-08-24T00:00:00Z,36.59102,-67.70137,0.293,-1.2967
2005-08-24T01:00:00Z,36.54668,-67.66528,0.3944,-1.2936
2005-08-24T02:00:00Z,36.50602,-67.67617,0.3165,-1.2425
2005-08-24T03:00:00Z,36.4664,-67.66401,0.3154,-1.1062
2005-08-24T04:00:00Z,36.43136,-67.65083,0.3137,-1.1096
2005-08-24T05:00:00Z,36.39583,-67.63789,0.3116,-1.1125
2005-08-24T06:00:00Z,36.36068,-67.62447,0.3458,-1.0629
2005-08-24T07:00:00Z,36.32846,-67.60292,0.5436,-0.9817
2005-08-24T08:00:00Z,36.29667,-67.58029,0.2203,-0.9952
2005-08-24T09:00:00Z,36.26482,-67.57258,0.2298,-0.9954
2005-08-24T10:00:00Z,36.23299,-67.56311,0.1973,-0.9773
2005-08-24T11:00:00Z,36.20191,-67.55523,0.2026,-0.8508
2005-08-24T12:00:00Z,36.17385,-67.54694,0.2024,-0.8484
2005-08-24T13:00:00Z,36.15046,-67.53852,0.214,-0.7402
2005-08-24T14:00:00Z,36.13271,-67.52758,0.291,-0.4915
2005-08-24T15:00:00Z,36.11634,-67.51586,0.2957,-0.4847
2005-08-24T16:00:00Z,36.10271,-67.48961,0.487,-0.4355
2005-08-24T17:00:00Z,36.08822,-67.46847,0.6703,-0.45
2005-08-24T18:00:00Z,36.07279,-67.44254,0.5862,-0.4573
2005-08-24T19:00:00Z,36.05826,-67.41962,0.6127,-0.4177
2005-08-24T20:00:00Z,36.04397,-67.38518,0.9271,-0.4774
2005-08-24T21:00:00Z,36.02556,-67.35749,0.7411,-0.5788
2005-08-24T22:00:00Z,36.00693,-67.33103,0.407,-0.7056
2005-08-24T23:00:00Z,35.9829,-67.32011,0.465,-0.6981
2005-08-25T00:00:00Z,35.9607,-67.30205,0.5298,-0.6818
2005-08-25T01:00:00Z,35.939,-67.28057,0.5495,-0.6109
2005-08-25T02:00:00Z,35.91976,-67.25878,0.5466,-0.6092
2005-08-25T03:00:00Z,35.90131,-67.27257,0.1354,-0.566
2005-08-25T04:00:00Z,35.881,-67.27011,0.1345,-0.5827
